"subject","type","question","answer","sentence"
"1428668254","filler","NULL","1","undefined"
"1428668254","t-C2-mar-ext-obj","NULL","6","undefined"
"1428668254","filler","NULL","7","undefined"
"1428668254","t-C3-ada-ext-sbj","NULL","1","undefined"
"1428668254","t-A2-pet-ext-sbj","NULL","1","undefined"
"1428668254","filler","NULL","7","undefined"
"1428668254","t-C3-mar-ext-sbj","NULL","1","undefined"
"1428668254","filler","NULL","1","undefined"
"1428668254","t-C2-jul-ext-sbj","NULL","1","undefined"
"1428668254","filler","NULL","7","undefined"
"1428668254","t-A2-pet-ext-obj","NULL","6","undefined"
"1428668254","t-A3-pet-fin-obj","NULL","6","undefined"
"1428668254","filler","NULL","7","undefined"
"1428668254","t-C3-jul-ext-sbj","NULL","1","undefined"
"1428668254","filler","NULL","7","undefined"
"1428668254","t-A3-pet-fin-sbj","NULL","1","undefined"
"1428668254","filler","NULL","1","undefined"
"1428670998","practice","NULL","7","undefined"
"1428670998","practice","NULL","7","undefined"
"1428670998","practice","NULL","1","undefined"
"1428670998","t-A1-ada-dat-sbj","NULL","1","undefined"
"1428670998","t-A1-mar-dat-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-A1-jul-nom-obj","NULL","7","undefined"
"1428670998","t-B2-ada-ext-sbj","NULL","1","undefined"
"1428670998","filler","NULL","6","undefined"
"1428670998","t-B2-pet-ext-sbj","NULL","1","undefined"
"1428670998","filler","NULL","6","undefined"
"1428670998","t-A2-jul-ext-obj","NULL","1","undefined"
"1428670998","t-B1-mar-dat-obj","NULL","3","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-A2-mar-ext-sbj","NULL","1","undefined"
"1428670998","filler","NULL","6","undefined"
"1428670998","t-A1-mar-dat-obj","NULL","1","undefined"
"1428670998","t-A2-ada-ext-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-A1-ada-nom-sbj","NULL","1","undefined"
"1428670998","t-A1-jul-dat-obj","NULL","1","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-B1-jul-nom-obj","NULL","7","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-B2-jul-ext-obj","NULL","3","undefined"
"1428670998","t-B1-ada-nom-sbj","NULL","1","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-B1-jul-nom-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-A1-ada-dat-obj","NULL","1","undefined"
"1428670998","t-A1-pet-dat-obj","NULL","1","undefined"
"1428670998","filler","NULL","3","undefined"
"1428670998","t-A2-pet-ext-sbj","NULL","1","undefined"
"1428670998","t-B2-pet-ext-obj","NULL","3","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-A1-ada-nom-obj","NULL","7","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-B2-mar-ext-sbj","NULL","3","undefined"
"1428670998","t-B1-mar-dat-sbj","NULL","3","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-B1-ada-nom-obj","NULL","7","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-B2-mar-ext-obj","NULL","4","undefined"
"1428670998","t-B1-ada-dat-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-A2-mar-ext-obj","NULL","1","undefined"
"1428670998","t-B1-jul-dat-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-B1-pet-nom-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-B2-ada-ext-obj","NULL","6","undefined"
"1428670998","t-A1-jul-nom-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-A1-jul-dat-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-A1-mar-nom-obj","NULL","7","undefined"
"1428670998","t-B1-ada-dat-obj","NULL","6","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-A1-pet-nom-sbj","NULL","1","undefined"
"1428670998","t-A2-jul-ext-sbj","NULL","3","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-A2-pet-ext-obj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-B1-pet-dat-obj","NULL","4","undefined"
"1428670998","t-A1-pet-dat-sbj","NULL","1","undefined"
"1428670998","filler","NULL","7","undefined"
"1428670998","t-B1-jul-dat-obj","NULL","7","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-A1-mar-nom-sbj","NULL","1","undefined"
"1428670998","t-A2-ada-ext-obj","NULL","1","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-B1-pet-dat-sbj","NULL","1","undefined"
"1428670998","t-B1-pet-nom-obj","NULL","7","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-B1-mar-nom-sbj","NULL","1","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-B2-jul-ext-sbj","NULL","3","undefined"
"1428670998","t-B1-mar-nom-obj","NULL","7","undefined"
"1428670998","filler","NULL","1","undefined"
"1428670998","t-A1-pet-nom-obj","NULL","7","undefined"
"1428670998","filler","NULL","1","undefined"
"1428672219","practice","NULL","6","undefined"
"1428672219","practice","NULL","6","undefined"
"1428672219","practice","NULL","1","undefined"
"1428672219","t-A1-pet-dat-sbj","NULL","1","undefined"
"1428672219","filler","NULL","5","undefined"
"1428672219","t-C1-jul-nom-sbj","NULL","1","undefined"
"1428672219","t-A1-ada-dat-obj","NULL","1","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-C1-mar-dat-sbj","NULL","1","undefined"
"1428672219","filler","NULL","6","undefined"
"1428672219","t-A1-jul-nom-sbj","NULL","1","undefined"
"1428672219","t-C1-ada-nom-sbj","NULL","1","undefined"
"1428672219","filler","NULL","6","undefined"
"1428672219","t-C2-pet-ext-obj","NULL","1","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-C1-pet-nom-sbj","NULL","1","undefined"
"1428672219","t-A1-ada-nom-obj","NULL","6","undefined"
"1428672219","filler","NULL","6","undefined"
"1428672219","t-A1-mar-dat-sbj","NULL","1","undefined"
"1428672219","t-C1-jul-dat-obj","NULL","1","undefined"
"1428672219","filler","NULL","6","undefined"
"1428672219","t-A1-mar-nom-obj","NULL","7","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-A2-pet-ext-sbj","NULL","1","undefined"
"1428672219","t-C1-mar-dat-obj","NULL","1","undefined"
"1428672219","filler","NULL","5","undefined"
"1428672219","t-A2-ada-ext-obj","NULL","1","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-C2-ada-ext-sbj","NULL","1","undefined"
"1428672219","t-A1-pet-dat-obj","NULL","1","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-C1-pet-nom-obj","NULL","7","undefined"
"1428672219","t-C2-mar-ext-sbj","NULL","1","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-A2-pet-ext-obj","NULL","1","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-A2-ada-ext-sbj","NULL","1","undefined"
"1428672219","t-C2-jul-ext-sbj","NULL","1","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-C1-jul-nom-obj","NULL","7","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-C2-pet-ext-sbj","NULL","1","undefined"
"1428672219","t-C2-jul-ext-obj","NULL","1","undefined"
"1428672219","filler","NULL","6","undefined"
"1428672219","t-A1-ada-nom-sbj","NULL","1","undefined"
"1428672219","t-C1-mar-nom-sbj","NULL","1","undefined"
"1428672219","filler","NULL","5","undefined"
"1428672219","t-C1-mar-nom-obj","NULL","1","undefined"
"1428672219","filler","NULL","5","undefined"
"1428672219","t-A1-jul-dat-sbj","NULL","1","undefined"
"1428672219","t-C1-ada-dat-sbj","NULL","1","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-A2-jul-ext-sbj","NULL","1","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-C2-mar-ext-obj","NULL","1","undefined"
"1428672219","t-C1-pet-dat-obj","NULL","1","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-C1-ada-nom-obj","NULL","6","undefined"
"1428672219","t-C2-ada-ext-obj","NULL","1","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-A1-pet-nom-sbj","NULL","1","undefined"
"1428672219","filler","NULL","5","undefined"
"1428672219","t-A1-mar-nom-sbj","NULL","1","undefined"
"1428672219","t-A1-jul-nom-obj","NULL","5","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-A1-jul-dat-obj","NULL","1","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-C1-ada-dat-obj","NULL","1","undefined"
"1428672219","t-C1-jul-dat-sbj","NULL","1","undefined"
"1428672219","filler","NULL","5","undefined"
"1428672219","t-A2-mar-ext-sbj","NULL","1","undefined"
"1428672219","t-C1-pet-dat-sbj","NULL","1","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-A2-mar-ext-obj","NULL","1","undefined"
"1428672219","filler","NULL","7","undefined"
"1428672219","t-A2-jul-ext-obj","NULL","1","undefined"
"1428672219","t-A1-mar-dat-obj","NULL","1","undefined"
"1428672219","filler","NULL","5","undefined"
"1428672219","t-A1-ada-dat-sbj","NULL","1","undefined"
"1428672219","filler","NULL","1","undefined"
"1428672219","t-A1-pet-nom-obj","NULL","7","undefined"
"1428672870","practice","NULL","7","undefined"
"1428672870","practice","NULL","6","undefined"
"1428672870","practice","NULL","1","undefined"
"1428672870","t-A3-jul-fin-sbj","NULL","3","undefined"
"1428672870","t-C2-mar-ext-obj","NULL","4","undefined"
"1428672870","filler","NULL","7","undefined"
"1428672870","t-A3-pet-fin-obj","NULL","2","undefined"
"1428672870","filler","NULL","6","undefined"
"1428672870","t-C3-mar-ext-obj","NULL","1","undefined"
"1428672870","filler","NULL","4","undefined"
"1428672870","t-A2-mar-ext-sbj","NULL","2","undefined"
"1428672870","t-C2-ada-ext-obj","NULL","4","undefined"
"1428672870","filler","NULL","7","undefined"
"1428672870","t-A2-ada-ext-sbj","NULL","6","undefined"
"1428672870","filler","NULL","6","undefined"
"1428672870","t-A1-jul-dat-obj","NULL","3","undefined"
"1428672870","filler","NULL","6","undefined"
"1428672870","t-A2-pet-ext-obj","NULL","3","undefined"
"1428672870","t-C3-ada-ext-obj","NULL","2","undefined"
"1428672870","filler","NULL","6","undefined"
"1428672870","t-A1-mar-dat-obj","NULL","2","undefined"
"1428672870","filler","NULL","1","undefined"
"1428672870","t-C3-mar-ext-sbj","NULL","1","undefined"
"1428672870","filler","NULL","3","undefined"
"1428672870","t-A1-mar-dat-sbj","NULL","2","undefined"
"1428672870","t-C2-mar-ext-sbj","NULL","2","undefined"
"1428672870","filler","NULL","1","undefined"
"1428672870","t-C3-jul-ext-sbj","NULL","1","undefined"
"1428672870","filler","NULL","1","undefined"
"1428672870","t-C2-jul-ext-obj","NULL","3","undefined"
"1428672870","filler","NULL","1","undefined"
"1428672870","t-C2-pet-ext-sbj","NULL","1","undefined"
"1428672870","t-A3-mar-fin-obj","NULL","3","undefined"
"1428672870","filler","NULL","7","undefined"
"1428672870","t-C2-jul-ext-sbj","NULL","2","undefined"
"1428672870","filler","NULL","1","undefined"
"1428672870","t-C3-jul-ext-obj","NULL","2","undefined"
"1428672870","filler","NULL","1","undefined"
"1428672870","t-A3-jul-fin-obj","NULL","5","undefined"
"1428672870","t-C2-pet-ext-obj","NULL","3","undefined"
"1428672870","filler","NULL","4","undefined"
"1428672870","t-A1-pet-dat-sbj","NULL","1","undefined"
"1428672870","filler","NULL","3","undefined"
"1428672870","t-A3-ada-fin-sbj","NULL","2","undefined"
"1428672870","filler","NULL","4","undefined"
"1428672870","t-A2-mar-ext-obj","NULL","3","undefined"
"1428672870","t-A1-pet-dat-obj","NULL","3","undefined"
"1428672870","filler","NULL","4","undefined"
"1428672870","t-A3-pet-fin-sbj","NULL","2","undefined"
"1428672870","filler","NULL","3","undefined"
"1428672870","t-C2-ada-ext-sbj","NULL","2","undefined"
"1428672870","filler","NULL","1","undefined"
"1428672870","t-A1-jul-dat-sbj","NULL","1","undefined"
"1428672870","t-A2-jul-ext-obj","NULL","3","undefined"
"1428672870","filler","NULL","7","undefined"
"1428672870","t-C3-pet-ext-sbj","NULL","1","undefined"
"1428672870","filler","NULL","4","undefined"
"1428672870","t-C3-ada-ext-sbj","NULL","5","undefined"
"1428672870","filler","NULL","5","undefined"
"1428672870","t-A2-pet-ext-sbj","NULL","2","undefined"
"1428672870","t-A2-jul-ext-sbj","NULL","7","undefined"
"1428672870","filler","NULL","1","undefined"
"1428672870","t-A1-ada-dat-obj","NULL","2","undefined"
"1428672870","filler","NULL","6","undefined"
"1428672870","t-C3-pet-ext-obj","NULL","1","undefined"
"1428672870","filler","NULL","7","undefined"
"1428672870","t-A3-ada-fin-obj","NULL","6","undefined"
"1428672870","t-A3-mar-fin-sbj","NULL","6","undefined"
"1428672870","filler","NULL","7","undefined"
"1428672870","t-A2-ada-ext-obj","NULL","6","undefined"
"1428672870","filler","NULL","7","undefined"
"1428672870","t-A1-ada-dat-sbj","NULL","6","undefined"
"1428672870","filler","NULL","1","undefined"
"1428675074","practice","NULL","6","undefined"
"1428675074","practice","NULL","6","undefined"
"1428675074","practice","NULL","4","undefined"
"1428675074","t-A1-ada-dat-sbj","NULL","1","undefined"
"1428675074","filler","NULL","6","undefined"
"1428675074","t-A1-mar-nom-sbj","NULL","1","undefined"
"1428675074","t-B1-jul-dat-sbj","NULL","1","undefined"
"1428675074","filler","NULL","6","undefined"
"1428675074","t-B2-pet-ext-sbj","NULL","1","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B1-ada-nom-sbj","NULL","1","undefined"
"1428675074","t-B1-mar-dat-obj","NULL","4","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B1-ada-dat-obj","NULL","7","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-A1-pet-dat-sbj","NULL","1","undefined"
"1428675074","t-B1-pet-nom-sbj","NULL","1","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-A1-jul-dat-obj","NULL","4","undefined"
"1428675074","t-A1-mar-dat-sbj","NULL","4","undefined"
"1428675074","filler","NULL","1","undefined"
"1428675074","t-A2-mar-ext-obj","NULL","5","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B1-pet-dat-sbj","NULL","2","undefined"
"1428675074","t-B2-jul-ext-obj","NULL","7","undefined"
"1428675074","filler","NULL","3","undefined"
"1428675074","t-B1-pet-nom-obj","NULL","6","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B1-mar-nom-obj","NULL","7","undefined"
"1428675074","t-A1-pet-nom-obj","NULL","7","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B1-jul-dat-obj","NULL","6","undefined"
"1428675074","t-A1-jul-dat-sbj","NULL","2","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-A2-ada-ext-obj","NULL","1","undefined"
"1428675074","filler","NULL","6","undefined"
"1428675074","t-A2-ada-ext-sbj","NULL","2","undefined"
"1428675074","t-A1-jul-nom-sbj","NULL","1","undefined"
"1428675074","filler","NULL","1","undefined"
"1428675074","t-B1-ada-dat-sbj","NULL","2","undefined"
"1428675074","filler","NULL","6","undefined"
"1428675074","t-A2-pet-ext-sbj","NULL","1","undefined"
"1428675074","t-B1-ada-nom-obj","NULL","7","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-A1-pet-nom-sbj","NULL","2","undefined"
"1428675074","t-A1-pet-dat-obj","NULL","6","undefined"
"1428675074","filler","NULL","5","undefined"
"1428675074","t-A2-mar-ext-sbj","NULL","3","undefined"
"1428675074","filler","NULL","6","undefined"
"1428675074","t-A1-ada-nom-obj","NULL","7","undefined"
"1428675074","t-B1-jul-nom-obj","NULL","6","undefined"
"1428675074","filler","NULL","1","undefined"
"1428675074","t-A1-ada-nom-sbj","NULL","2","undefined"
"1428675074","filler","NULL","6","undefined"
"1428675074","t-B2-mar-ext-sbj","NULL","4","undefined"
"1428675074","t-B2-ada-ext-sbj","NULL","3","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B1-mar-dat-sbj","NULL","5","undefined"
"1428675074","t-A1-ada-dat-obj","NULL","4","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-A1-jul-nom-obj","NULL","7","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-A2-pet-ext-obj","NULL","7","undefined"
"1428675074","t-B2-mar-ext-obj","NULL","7","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B2-ada-ext-obj","NULL","7","undefined"
"1428675074","filler","NULL","4","undefined"
"1428675074","t-A1-mar-dat-obj","NULL","5","undefined"
"1428675074","t-A2-jul-ext-obj","NULL","5","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B1-mar-nom-sbj","NULL","2","undefined"
"1428675074","t-A2-jul-ext-sbj","NULL","2","undefined"
"1428675074","filler","NULL","1","undefined"
"1428675074","t-B2-jul-ext-sbj","NULL","2","undefined"
"1428675074","filler","NULL","1","undefined"
"1428675074","t-B2-pet-ext-obj","NULL","6","undefined"
"1428675074","t-B1-pet-dat-obj","NULL","6","undefined"
"1428675074","filler","NULL","1","undefined"
"1428675074","t-A1-mar-nom-obj","NULL","7","undefined"
"1428675074","filler","NULL","7","undefined"
"1428675074","t-B1-jul-nom-sbj","NULL","2","undefined"
"1428676826","practice","NULL","7","undefined"
"1428676826","practice","NULL","7","undefined"
"1428676826","practice","NULL","1","undefined"
"1428676826","t-C2-mar-ext-obj","NULL","2","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-A1-jul-dat-sbj","NULL","1","undefined"
"1428676826","t-A1-mar-dat-obj","NULL","2","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-jul-dat-sbj","NULL","1","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-A2-pet-ext-obj","NULL","1","undefined"
"1428676826","t-A1-jul-dat-obj","NULL","5","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-ada-dat-sbj","NULL","1","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-A1-ada-nom-obj","NULL","7","undefined"
"1428676826","t-A2-jul-ext-sbj","NULL","1","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-pet-dat-obj","NULL","4","undefined"
"1428676826","t-A2-mar-ext-obj","NULL","4","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-A1-mar-dat-sbj","NULL","1","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-A1-mar-nom-obj","NULL","7","undefined"
"1428676826","t-A1-pet-dat-sbj","NULL","4","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-C2-mar-ext-sbj","NULL","1","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-A2-ada-ext-obj","NULL","4","undefined"
"1428676826","t-A1-pet-dat-obj","NULL","4","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-mar-nom-sbj","NULL","1","undefined"
"1428676826","t-C2-ada-ext-obj","NULL","3","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-C1-pet-dat-sbj","NULL","1","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-A1-ada-dat-obj","NULL","5","undefined"
"1428676826","t-C1-jul-nom-sbj","NULL","1","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-jul-nom-obj","NULL","7","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C2-jul-ext-obj","NULL","5","undefined"
"1428676826","t-C1-pet-nom-obj","NULL","7","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C2-ada-ext-sbj","NULL","1","undefined"
"1428676826","t-A2-ada-ext-sbj","NULL","1","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-A1-jul-nom-obj","NULL","7","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-mar-dat-sbj","NULL","1","undefined"
"1428676826","t-C2-jul-ext-sbj","NULL","1","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-A2-mar-ext-sbj","NULL","1","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-mar-dat-obj","NULL","6","undefined"
"1428676826","t-A1-jul-nom-sbj","NULL","1","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C2-pet-ext-obj","NULL","6","undefined"
"1428676826","t-A1-pet-nom-obj","NULL","7","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-A1-pet-nom-sbj","NULL","1","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-C1-ada-nom-obj","NULL","7","undefined"
"1428676826","t-A2-jul-ext-obj","NULL","6","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-ada-dat-obj","NULL","5","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-A1-mar-nom-sbj","NULL","1","undefined"
"1428676826","t-C2-pet-ext-sbj","NULL","1","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-C1-pet-nom-sbj","NULL","1","undefined"
"1428676826","t-A2-pet-ext-sbj","NULL","6","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-A1-ada-dat-sbj","NULL","1","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-C1-jul-dat-obj","NULL","6","undefined"
"1428676826","t-A1-ada-nom-sbj","NULL","1","undefined"
"1428676826","filler","NULL","1","undefined"
"1428676826","t-C1-mar-nom-obj","NULL","7","undefined"
"1428676826","filler","NULL","7","undefined"
"1428676826","t-C1-ada-nom-sbj","NULL","1","undefined"
"1428678865","practice","NULL","6","undefined"
"1428678865","practice","NULL","7","undefined"
"1428678865","practice","NULL","1","undefined"
"1428678865","t-A1-jul-dat-obj","NULL","1","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-A1-pet-dat-obj","NULL","3","undefined"
"1428678865","filler","NULL","4","undefined"
"1428678865","t-C3-jul-ext-sbj","NULL","1","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-A2-mar-ext-sbj","NULL","2","undefined"
"1428678865","t-A1-mar-dat-obj","NULL","3","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C3-ada-ext-sbj","NULL","2","undefined"
"1428678865","filler","NULL","1","undefined"
"1428678865","t-A1-ada-dat-obj","NULL","2","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-A2-ada-ext-obj","NULL","6","undefined"
"1428678865","t-A1-ada-dat-sbj","NULL","3","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C3-pet-ext-sbj","NULL","1","undefined"
"1428678865","filler","NULL","1","undefined"
"1428678865","t-A3-ada-fin-sbj","NULL","1","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C2-ada-ext-sbj","NULL","1","undefined"
"1428678865","t-A2-ada-ext-sbj","NULL","1","undefined"
"1428678865","filler","NULL","1","undefined"
"1428678865","t-A3-mar-fin-obj","NULL","5","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-A1-pet-dat-sbj","NULL","1","undefined"
"1428678865","filler","NULL","6","undefined"
"1428678865","t-A3-ada-fin-obj","NULL","5","undefined"
"1428678865","t-C2-mar-ext-sbj","NULL","1","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C2-pet-ext-obj","NULL","5","undefined"
"1428678865","filler","NULL","1","undefined"
"1428678865","t-C3-jul-ext-obj","NULL","1","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-A2-pet-ext-obj","NULL","6","undefined"
"1428678865","t-C3-ada-ext-obj","NULL","4","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-A2-jul-ext-obj","NULL","5","undefined"
"1428678865","filler","NULL","1","undefined"
"1428678865","t-A3-jul-fin-obj","NULL","6","undefined"
"1428678865","filler","NULL","1","undefined"
"1428678865","t-A2-mar-ext-obj","NULL","5","undefined"
"1428678865","t-C3-pet-ext-obj","NULL","6","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C2-jul-ext-sbj","NULL","1","undefined"
"1428678865","filler","NULL","1","undefined"
"1428678865","t-A1-jul-dat-sbj","NULL","1","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-A3-pet-fin-sbj","NULL","1","undefined"
"1428678865","t-A3-mar-fin-sbj","NULL","4","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C2-mar-ext-obj","NULL","7","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C3-mar-ext-obj","NULL","7","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C2-jul-ext-obj","NULL","6","undefined"
"1428678865","t-A3-pet-fin-obj","NULL","6","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C2-pet-ext-sbj","NULL","1","undefined"
"1428678865","filler","NULL","5","undefined"
"1428678865","t-A2-pet-ext-sbj","NULL","1","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C2-ada-ext-obj","NULL","6","undefined"
"1428678865","t-A1-mar-dat-sbj","NULL","1","undefined"
"1428678865","filler","NULL","7","undefined"
"1428678865","t-C3-mar-ext-sbj","NULL","2","undefined"
"1428678865","filler","NULL","1","undefined"
"1428678865","t-A3-jul-fin-sbj","NULL","1","undefined"
"1428678865","filler","NULL","5","undefined"
"1428678865","t-A2-jul-ext-sbj","NULL","1","undefined"
"1428681548","practice","NULL","7","undefined"
"1428681548","practice","NULL","7","undefined"
"1428681548","practice","NULL","1","undefined"
"1428681548","t-B2-jul-ext-sbj","NULL","1","undefined"
"1428681548","filler","NULL","7","undefined"
"1428681548","t-B1-ada-nom-obj","NULL","7","undefined"
"1428681548","t-A2-ada-ext-sbj","NULL","1","undefined"
"1428681548","filler","NULL","1","undefined"
"1428681548","t-A1-pet-nom-sbj","NULL","1","undefined"
"1428681548","filler","NULL","1","undefined"
"1428681548","t-B1-jul-dat-obj","NULL","7","undefined"
"1428681548","t-A1-ada-nom-obj","NULL","7","undefined"
"1428681548","filler","NULL","1","undefined"
"1428681548","t-A1-jul-dat-obj","NULL","4","undefined"
"1428681548","filler","NULL","7","undefined"
"1428681548","t-B2-pet-ext-obj","NULL","7","undefined"
"1428681548","t-A1-mar-dat-obj","NULL","4","undefined"
"1428681548","filler","NULL","7","undefined"
"1428681548","t-A1-pet-dat-sbj","NULL","1","undefined"
"1428681548","t-B2-mar-ext-obj","NULL","7","undefined"
"1428681548","filler","NULL","1","undefined"
"1428681548","t-A1-jul-dat-sbj","NULL","1","undefined"
"1428681548","filler","NULL","1","undefined"
"1428681548","t-A1-pet-nom-obj","NULL","7","undefined"
"1428681548","t-B1-pet-nom-sbj","NULL","1","undefined"
"1428681548","filler","NULL","7","undefined"
"1428681548","t-A1-mar-nom-obj","NULL","7","undefined"
"1428681548","filler","NULL","7","undefined"
"1428681548","t-B2-pet-ext-sbj","NULL","1","undefined"
"1428681548","t-B1-jul-nom-sbj","NULL","1","undefined"
"1428681548","filler","NULL","1","undefined"
"1428681548","t-A1-ada-nom-sbj","NULL","1","undefined"
"1428681548","t-B1-mar-nom-sbj","NULL","1","undefined"
"1428681548","filler","NULL","7","undefined"
"1428681548","t-B1-ada-nom-sbj","NULL","5","undefined"
"1428681548","filler","NULL","1","undefined"
"1428681548","t-B1-pet-nom-obj","NULL","7","undefined"
